start,steps_to_1,maximum,parity_word,parity_length,odd_count,even_count,odd_transition_count,odd_ratio,zero_run_count,max_zero_run,mean_zero_run,first_16_bits,last_16_bits
629,38,1888,100000101001010000101000101001000100001,39,12,27,11,0.3076923076923077,11,5,2.4545,1000001010010100,0101001000100001
630,38,1600,010100101000000100101000101001000100001,39,12,27,11,0.3076923076923077,12,6,2.2500,0101001010000001,0101001000100001
631,38,4264,101010001000000100101000101001000100001,39,12,27,11,0.3076923076923077,11,6,2.4545,1010100010000001,0101001000100001
632,38,808,000101010100010000101000101001000100001,39,12,27,11,0.3076923076923077,12,4,2.2500,0001010101000100,0101001000100001
633,30,3616,1001010010101000001001000000001,31,9,22,8,0.2903225806451613,8,8,2.7500,1001010010101000,0001001000000001
634,38,952,010001010100010000101000101001000100001,39,12,27,11,0.3076923076923077,12,4,2.2500,0100010101000100,0101001000100001
635,30,3220,1010010100100001010100000000001,31,9,22,8,0.2903225806451613,8,10,2.7500,1010010100100001,1010100000000001
636,56,9232,001010101010010101010100001001001000010001010100000100001,57,19,38,18,0.3333333333333333,19,5,2.0000,0010101010100101,1010100000100001
637,56,9232,100010101010010101010100001001001000010001010100000100001,57,19,38,18,0.3333333333333333,18,5,2.1111,1000101010100101,1010100000100001
638,56,9232,010101010101000101010100001001001000010001010100000100001,57,19,38,18,0.3333333333333333,19,5,2.0000,0101010101010001,1010100000100001
639,131,41524,101010101010100101001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,132,48,84,47,0.36363636363636365,47,5,1.7872,1010101010101001,1010100000100001
640,12,640,0000000100001,13,2,11,1,0.15384615384615385,2,7,5.5000,0000000100001,0000000100001
641,51,2752,1001001001010101000000101001001000010101001000100001,52,17,35,16,0.3269230769230769,16,6,2.1875,1001001001010101,0101001000100001
642,25,964,01001001000001001000100001,26,7,19,6,0.2692307692307692,7,5,2.7143,0100100100000100,0001001000100001
643,25,2896,10100001000001001000100001,26,7,19,6,0.2692307692307692,6,5,3.1667,1010000100000100,0001001000100001
644,100,9232,00100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,101,36,65,35,0.3564356435643564,36,5,1.8056,0010010010100101,1010100000100001
645,100,9232,10000100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,101,36,65,35,0.3564356435643564,35,5,1.8571,1000010010100101,1010100000100001
646,100,9232,01010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,101,36,65,35,0.3564356435643564,36,5,1.8056,0101000010100101,1010100000100001
647,38,4372,101010010000100010001000101001000100001,39,12,27,11,0.3076923076923077,11,4,2.4545,1010100100001000,0101001000100001
648,25,648,00010010001010100000100001,26,7,19,6,0.2692307692307692,7,5,2.7143,0001001000101010,1010100000100001
649,144,9232,1001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,145,53,92,52,0.36551724137931035,52,6,1.7692,1001010100101010,1010100000100001
650,25,976,01000010001010100000100001,26,7,19,6,0.2692307692307692,7,5,2.7143,0100001000101010,1010100000100001
651,100,9232,10100100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,101,36,65,35,0.3564356435643564,35,5,1.8571,1010010001010001,1010100000100001
652,25,736,00101000001010100000100001,26,7,19,6,0.2692307692307692,7,5,2.7143,0010100000101010,1010100000100001
653,25,1960,10001000001010100000100001,26,7,19,6,0.2692307692307692,6,5,3.1667,1000100000101010,1010100000100001
654,144,9232,0101010010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,145,53,92,52,0.36551724137931035,53,5,1.7358,0101010010010101,1010100000100001
655,144,9232,1010101000010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,145,53,92,52,0.36551724137931035,52,5,1.7692,1010101000010101,1010100000100001
656,113,9232,000010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,41,5,1.7805,0000100101010101,1010100000100001
657,51,1972,1001000100101001000101001010000101000101001000100001,52,17,35,16,0.3269230769230769,16,4,2.1875,1001000100101001,0101001000100001
658,51,1672,0100101010001001000101001010000101000101001000100001,52,17,35,16,0.3269230769230769,17,4,2.0588,0100101010001001,0101001000100001
659,51,2968,1010001010001001000101001010000101000101001000100001,52,17,35,16,0.3269230769230769,16,4,2.1875,1010001010001001,0101001000100001
660,113,9232,001000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,41,5,1.7805,0010000101010101,1010100000100001
661,113,9232,100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,40,6,1.8250,1000000101010101,1010100000100001
662,25,1492,01010010000010100000100001,26,7,19,6,0.2692307692307692,7,5,2.7143,0101001000001010,0010100000100001
663,25,4480,10101000000010100000100001,26,7,19,6,0.2692307692307692,6,7,3.1667,1010100000001010,0010100000100001
664,113,9232,000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,41,5,1.7805,0001010001010101,1010100000100001
665,51,2248,1001010001001010001010100010000101000101001000100001,52,17,35,16,0.3269230769230769,16,4,2.1875,1001010001001010,0101001000100001
666,113,9232,010001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,41,5,1.7805,0100010001010101,1010100000100001
667,144,21688,1010010101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,145,53,92,52,0.36551724137931035,52,7,1.7692,1010010101010010,1010100000100001
668,69,9232,0010101001010010101010101000101010100001001001000010001010100000100001,70,24,46,23,0.34285714285714286,24,5,1.9167,0010101001010010,1010100000100001
669,69,9232,1000101001010010101010101000101010100001001001000010001010100000100001,70,24,46,23,0.34285714285714286,23,5,2.0000,1000101001010010,1010100000100001
670,69,9232,0101010100010010101010101000101010100001001001000010001010100000100001,70,24,46,23,0.34285714285714286,24,5,1.9167,0101010100010010,1010100000100001
671,95,39364,101010101001010100010010101010001000101010101010101001001000000010001001001000010101001000100001,96,34,62,33,0.3541666666666667,33,7,1.8788,1010101010010101,0101001000100001
672,12,672,0000010000001,13,2,11,1,0.15384615384615385,2,6,5.5000,0000010000001,0000010000001
673,64,2752,10010010100101001001001010101000000101001001000010101001000100001,65,22,43,21,0.3384615384615385,21,6,2.0476,1001001010010100,0101001000100001
674,113,9232,010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,41,5,1.7805,0100100010101010,1010100000100001
675,113,9232,101000001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,114,41,73,40,0.35964912280701755,40,5,1.8250,1010000010101010,1010100000100001
676,51,4372,0010010101010101010010000100010001000101001000100001,52,17,35,16,0.3269230769230769,17,4,2.0588,0010010101010101,0101001000100001
677,51,4372,1000010101010101010010000100010001000101001000100001,52,17,35,16,0.3269230769230769,16,4,2.1875,1000010101010101,0101001000100001
678,51,4372,0101000101010101010010000100010001000101001000100001,52,17,35,16,0.3269230769230769,17,4,2.0588,0101000101010101,0101001000100001
679,64,5812,10101001010010100100010010010100010001001001000010101001000100001,65,22,43,21,0.3384615384615385,21,4,2.0476,1010100101001010,0101001000100001
680,12,680,0001000000001,13,2,11,1,0.15384615384615385,2,8,5.5000,0001000000001,0001000000001
681,64,39364,10010101010101010101001001000000010001001001000010101001000100001,65,22,43,21,0.3384615384615385,21,7,2.0476,1001010101010101,0101001000100001
682,12,1024,0100000000001,13,2,11,1,0.15384615384615385,2,10,5.5000,0100000000001,0100000000001
683,38,3076,101001001001001000010001010100000100001,39,12,27,11,0.3076923076923077,11,5,2.4545,1010010010010010,1010100000100001
684,126,9232,0010100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,46,5,1.7609,0010100100100100,1010100000100001
685,126,9232,1000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,5,1.8000,1000100100100100,1010100000100001
686,126,9232,0101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,46,5,1.7609,0101010000100100,1010100000100001
687,38,6964,101010100100010001000001010100000100001,39,12,27,11,0.3076923076923077,11,5,2.4545,1010101001000100,1010100000100001
688,33,688,0000101001001000010101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0000101001001000,0101001000100001
689,126,9232,1001000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,5,1.8000,1001000010010010,1010100000100001
690,126,9232,0100101000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,46,5,1.7609,0100101000010010,1010100000100001
691,126,9232,1010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,5,1.8000,1010001000010010,1010100000100001
692,33,692,0010001001001000010101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0010001001001000,0101001000100001
693,33,2080,1000001001001000010101001000100001,34,10,24,9,0.29411764705882354,9,5,2.6667,1000001001001000,0101001000100001
694,126,9232,0101001010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,46,6,1.7609,0101001010100100,1010100000100001
695,126,9232,1010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,6,1.8000,1010100010100100,1010100000100001
696,33,696,0001010100001000010101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0001010100001000,0101001000100001
697,126,9232,1001010010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,5,1.8000,1001010010001000,1010100000100001
698,33,1048,0100010100001000010101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0100010100001000,0101001000100001
699,64,3544,10100101000101001010001001010001010100010000101000101001000100001,65,22,43,21,0.3384615384615385,21,4,2.0476,1010010100010100,0101001000100001
700,82,9232,00101010100100010101001010010101010101000101010100001001001000010001010100000100001,83,29,54,28,0.3493975903614458,29,5,1.8621,0010101010010001,1010100000100001
701,82,9232,10001010100100010101001010010101010101000101010100001001001000010001010100000100001,83,29,54,28,0.3493975903614458,28,5,1.9286,1000101010010001,1010100000100001
702,82,9232,01010101010000010101001010010101010101000101010100001001001000010001010100000100001,83,29,54,28,0.3493975903614458,29,5,1.8621,0101010101000001,1010100000100001
703,170,250504,101010101010010010101010101001010010010101000100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,171,63,108,62,0.3684210526315789,62,6,1.7419,1010101010100100,0101001000100001
704,20,704,000000101001000100001,21,5,16,4,0.23809523809523808,5,6,3.2000,0000001010010001,0101001000100001
705,33,2116,1001001000100000010101001000100001,34,10,24,9,0.29411764705882354,9,6,2.6667,1001001000100000,0101001000100001
706,126,9232,0100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,46,5,1.7609,0100100101010010,1010100000100001
707,126,9232,1010000101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,127,46,81,45,0.36220472440944884,45,5,1.8000,1010000101010010,1010100000100001
708,33,708,0010010000100101000101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0010010000100101,0101001000100001
709,33,2128,1000010000100101000101001000100001,34,10,24,9,0.29411764705882354,9,4,2.6667,1000010000100101,0101001000100001
710,33,1600,0101000000100101000101001000100001,34,10,24,9,0.29411764705882354,10,6,2.4000,0101000000100101,0101001000100001
711,64,4804,10101001001000010010101010101010010000100010001000101001000100001,65,22,43,21,0.3384615384615385,21,4,2.0476,1010100100100001,0101001000100001
712,33,712,0001001010000101000101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0001001010000101,0101001000100001
713,25,3616,10010101000001001000000001,26,7,19,6,0.2692307692307692,6,8,3.1667,1001010100000100,0001001000000001
714,33,1072,0100001010000101000101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0100001010000101,0101001000100001
715,25,3220,10100100001010100000000001,26,7,19,6,0.2692307692307692,6,10,3.1667,1010010000101010,1010100000000001
716,33,808,0010100010000101000101001000100001,34,10,24,9,0.29411764705882354,10,4,2.4000,0010100010000101,0101001000100001
717,33,2152,1000100010000101000101001000100001,34,10,24,9,0.29411764705882354,9,4,2.6667,1000100010000101,0101001000100001
718,51,9232,0101010010101010100001001001000010001010100000100001,52,17,35,16,0.3269230769230769,17,5,2.0588,0101010010101010,1010100000100001
719,51,9232,1010101000101010100001001001000010001010100000100001,52,17,35,16,0.3269230769230769,16,5,2.1875,1010101000101010,1010100000100001
720,20,720,000010001001000100001,21,5,16,4,0.23809523809523808,5,4,3.2000,0000100010010001,0001001000100001
721,46,2164,10010001010010000101001001000010101001000100001,47,15,32,14,0.3191489361702128,14,4,2.2857,1001000101001000,0101001000100001
722,46,2752,01001010101000000101001001000010101001000100001,47,15,32,14,0.3191489361702128,15,6,2.1333,0100101010100000,0101001000100001
723,46,3256,10100010101000000101001001000010101001000100001,47,15,32,14,0.3191489361702128,14,6,2.2857,1010001010100000,0101001000100001
724,20,724,001000001001000100001,21,5,16,4,0.23809523809523808,5,5,3.2000,0010000010010001,0001001000100001
725,20,2176,100000001001000100001,21,5,16,4,0.23809523809523808,4,7,4.0000,1000000010010001,0001001000100001
726,46,1636,01010010010100010001001001000010101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0101001001010001,0101001000100001
727,46,4912,10101000010100010001001001000010101001000100001,47,15,32,14,0.3191489361702128,14,4,2.2857,1010100001010001,0101001000100001
728,95,9232,000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,96,34,62,33,0.3541666666666667,34,5,1.8235,0001010010101001,1010100000100001
729,33,2464,1001010000010001000101001000100001,34,10,24,9,0.29411764705882354,9,5,2.6667,1001010000010001,0101001000100001
730,95,9232,010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,96,34,62,33,0.3541666666666667,34,5,1.8235,0100010010101001,1010100000100001
731,139,9232,10100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,140,51,89,50,0.36428571428571427,50,6,1.7800,1010010101000101,1010100000100001
732,95,9232,001010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,96,34,62,33,0.3541666666666667,34,5,1.8235,0010101000101001,1010100000100001
733,95,9232,100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,96,34,62,33,0.3541666666666667,33,5,1.8788,1000101000101001,1010100000100001
734,46,4192,01010101001010000010100001000010101001000100001,47,15,32,14,0.3191489361702128,15,5,2.1333,0101010100101000,0101001000100001
735,46,11176,10101010100010000010100001000010101001000100001,47,15,32,14,0.3191489361702128,14,5,2.2857,1010101010001000,0101001000100001
736,20,736,000001010100000100001,21,5,16,4,0.23809523809523808,5,5,3.2000,0000010101000001,1010100000100001
737,139,9232,10010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,140,51,89,50,0.36428571428571427,50,5,1.7800,1001001010101010,1010100000100001
738,20,1108,010010000001000100001,21,5,16,4,0.23809523809523808,5,6,3.2000,0100100000010001,0000001000100001
739,20,3328,101000000001000100001,21,5,16,4,0.23809523809523808,4,8,4.0000,1010000000010001,0000001000100001
740,46,740,00100101001000101001010000101000101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0010010100100010,0101001000100001
741,46,2224,10000101001000101001010000101000101001000100001,47,15,32,14,0.3191489361702128,14,4,2.2857,1000010100100010,0101001000100001
742,46,1672,01010001001000101001010000101000101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0101000100100010,0101001000100001
743,95,14308,101010010101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,96,34,62,33,0.3541666666666667,33,5,1.8788,1010100101010010,1010100000100001
744,20,744,000100010100000100001,21,5,16,4,0.23809523809523808,5,5,3.2000,0001000101000001,0010100000100001
745,90,8080,1001010101001001010100101000010010100101001001001010101000000101001001000010101001000100001,91,32,59,31,0.3516483516483517,31,6,1.9032,1001010101001001,0101001000100001
746,20,1120,010000010100000100001,21,5,16,4,0.23809523809523808,5,5,3.2000,0100000101000001,0010100000100001
747,46,4264,10100100101010001000000100101000101001000100001,47,15,32,14,0.3191489361702128,14,6,2.2857,1010010010101000,0101001000100001
748,46,952,00101001010001010100010000101000101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0010100101000101,0101001000100001
749,46,2248,10001001010001010100010000101000101001000100001,47,15,32,14,0.3191489361702128,14,4,2.2857,1000100101000101,0101001000100001
750,46,2536,01010100010001010100010000101000101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0101010001000101,0101001000100001
751,139,21688,10101010010101010010100010101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,140,51,89,50,0.36428571428571427,50,7,1.7800,1010101001010101,1010100000100001
752,108,9232,0000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,109,39,70,38,0.3577981651376147,39,5,1.7949,0000101010100100,1010100000100001
753,20,2260,100100000100000100001,21,5,16,4,0.23809523809523808,4,5,4.0000,1001000001000001,0000100000100001
754,64,9232,01001010010101010101000101010100001001001000010001010100000100001,65,22,43,21,0.3384615384615385,22,5,1.9545,0100101001010101,1010100000100001
755,64,9232,10100010010101010101000101010100001001001000010001010100000100001,65,22,43,21,0.3384615384615385,21,5,2.0476,1010001001010101,1010100000100001
756,108,9232,0010001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,109,39,70,38,0.3577981651376147,39,5,1.7949,0010001010100100,1010100000100001
757,108,9232,1000001010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,109,39,70,38,0.3577981651376147,38,5,1.8421,1000001010100100,1010100000100001
758,59,2752,010100101001001001010101000000101001001000010101001000100001,60,20,40,19,0.3333333333333333,20,6,2.0000,0101001010010010,0101001000100001
759,59,5128,101010001001001001010101000000101001001000010101001000100001,60,20,40,19,0.3333333333333333,19,6,2.1053,1010100010010010,0101001000100001
760,108,9232,0001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,109,39,70,38,0.3577981651376147,39,5,1.7949,0001010101010000,1010100000100001
761,33,2896,1001010010100001000001001000100001,34,10,24,9,0.29411764705882354,9,5,2.6667,1001010010100001,0001001000100001
762,108,9232,0100010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,109,39,70,38,0.3577981651376147,39,5,1.7949,0100010101010000,1010100000100001
763,152,9232,101001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,153,56,97,55,0.3660130718954248,55,6,1.7636,1010010100101010,1010100000100001
764,46,4372,00101010101010010000100010001000101001000100001,47,15,32,14,0.3191489361702128,15,4,2.1333,0010101010101001,0101001000100001
765,46,4372,10001010101010010000100010001000101001000100001,47,15,32,14,0.3191489361702128,14,4,2.2857,1000101010101001,0101001000100001
766,46,13120,01010101010101000000100010001000101001000100001,47,15,32,14,0.3191489361702128,15,6,2.1333,0101010101010100,0101001000100001
767,59,39364,101010101010101001001000000010001001001000010101001000100001,60,20,40,19,0.3333333333333333,19,7,2.1053,1010101010101010,0101001000100001
768,15,768,0000000010100001,16,3,13,2,0.1875,3,8,4.3333,0000000010100001,0000000010100001
769,33,2308,1001001001000010001010100000100001,34,10,24,9,0.29411764705882354,9,5,2.6667,1001001001000010,1010100000100001
770,33,1156,0100100100101000001010100000100001,34,10,24,9,0.29411764705882354,10,5,2.4000,0100100100101000,1010100000100001
771,33,3472,1010000100101000001010100000100001,34,10,24,9,0.29411764705882354,9,5,2.6667,1010000100101000,1010100000100001
772,121,9232,00100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0010010010001001,1010100000100001
773,121,9232,10000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,43,5,1.8140,1000010010001001,1010100000100001
774,121,9232,01010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0101000010001001,1010100000100001
775,152,9232,101010010001010010010101010100101001001000001000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,153,56,97,55,0.3660130718954248,55,5,1.7636,1010100100010100,1010100000100001
776,121,9232,00010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0001001001010100,1010100000100001
777,33,3940,1001010100100101000000001000100001,34,10,24,9,0.29411764705882354,9,8,2.6667,1001010100100101,0000001000100001
778,121,9232,01000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0100001001010100,1010100000100001
779,59,3508,101001000100101010001001000101001010000101000101001000100001,60,20,40,19,0.3333333333333333,19,4,2.1053,1010010001001010,0101001000100001
780,121,9232,00101000010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0010100001010100,1010100000100001
781,121,9232,10001000010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,43,5,1.8140,1000100001010100,1010100000100001
782,121,9232,01010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,6,1.7727,0101010010000001,1010100000100001
783,121,9232,10101010000000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,43,8,1.8140,1010101000000001,1010100000100001
784,28,784,00001001000010101001000100001,29,8,21,7,0.27586206896551724,8,4,2.6250,0000100100001010,0101001000100001
785,121,9232,10010001000101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,43,5,1.8140,1001000100010100,1010100000100001
786,59,2248,010010101001010001001010001010100010000101000101001000100001,60,20,40,19,0.3333333333333333,20,4,2.0000,0100101010010100,0101001000100001
787,59,3544,101000101001010001001010001010100010000101000101001000100001,60,20,40,19,0.3333333333333333,19,4,2.1053,1010001010010100,0101001000100001
788,28,788,00100001000010101001000100001,29,8,21,7,0.27586206896551724,8,4,2.6250,0010000100001010,0101001000100001
789,28,2368,10000001000010101001000100001,29,8,21,7,0.27586206896551724,7,6,3.0000,1000000100001010,0101001000100001
790,77,9232,010100100010101001010010101010101000101010100001001001000010001010100000100001,78,27,51,26,0.34615384615384615,27,5,1.8889,0101001000101010,1010100000100001
791,77,9232,101010000010101001010010101010101000101010100001001001000010001010100000100001,78,27,51,26,0.34615384615384615,26,5,1.9615,1010100000101010,1010100000100001
792,28,792,00010100000010101001000100001,29,8,21,7,0.27586206896551724,8,6,2.6250,0001010000001010,0101001000100001
793,77,9232,100101000101010100010010101010101000101010100001001001000010001010100000100001,78,27,51,26,0.34615384615384615,26,5,1.9615,1001010001010101,1010100000100001
794,28,1192,01000100000010101001000100001,29,8,21,7,0.27586206896551724,8,6,2.6250,0100010000001010,0101001000100001
795,103,39364,10100101010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,104,37,67,36,0.3557692307692308,36,7,1.8611,1010010101010101,0101001000100001
796,121,9232,00101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0010101001001000,1010100000100001
797,121,9232,10001010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,43,5,1.8140,1000101001001000,1010100000100001
798,121,9232,01010101000010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,122,44,78,43,0.36065573770491804,44,5,1.7727,0101010100001000,1010100000100001
799,72,12148,1010101010010001010001001001001010101000000101001001000010101001000100001,73,25,48,24,0.3424657534246575,24,6,2.0000,1010101010010001,0101001000100001
800,28,800,00000100101000101001000100001,29,8,21,7,0.27586206896551724,8,5,2.6250,0000010010100010,0101001000100001
801,59,4372,100100101000010101010101010010000100010001000101001000100001,60,20,40,19,0.3333333333333333,19,4,2.1053,1001001010000101,0101001000100001
802,20,1204,010010001001000000001,21,5,16,4,0.23809523809523808,5,8,3.2000,0100100010010000,0001001000000001
803,20,3616,101000001001000000001,21,5,16,4,0.23809523809523808,4,8,4.0000,1010000010010000,0001001000000001
804,20,1024,001001010100000000001,21,5,16,4,0.23809523809523808,5,10,3.2000,0010010101000000,1010100000000001
805,20,2416,100001010100000000001,21,5,16,4,0.23809523809523808,4,10,4.0000,1000010101000000,1010100000000001
806,20,1816,010100010100000000001,21,5,16,4,0.23809523809523808,5,10,3.2000,0101000101000000,0010100000000001
807,72,39364,1010100101000101010101010101001001000000010001001001000010101001000100001,73,25,48,24,0.3424657534246575,24,7,2.0000,1010100101000101,0101001000100001
808,28,808,00010000101000101001000100001,29,8,21,7,0.27586206896551724,8,4,2.6250,0001000010100010,0101001000100001
809,46,9232,10010101010100001001001000010001010100000100001,47,15,32,14,0.3191489361702128,14,5,2.2857,1001010101010000,1010100000100001
810,28,1216,01000000101000101001000100001,29,8,21,7,0.27586206896551724,8,6,2.6250,0100000010100010,0101001000100001
811,134,9232,101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,5,1.7917,1010010010001001,1010100000100001
812,41,916,001010010000101001001000010101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0010100100001010,0101001000100001
813,41,2440,100010010000101001001000010101001000100001,42,13,29,12,0.30952380952380953,12,4,2.4167,1000100100001010,0101001000100001
814,41,2752,010101000000101001001000010101001000100001,42,13,29,12,0.30952380952380953,13,6,2.2308,0101010000001010,0101001000100001
815,134,9232,101010100100100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,5,1.7917,1010101001001000,1010100000100001
816,28,816,00001010001000101001000100001,29,8,21,7,0.27586206896551724,8,4,2.6250,0000101000100010,0101001000100001
817,41,2452,100100001010001001001000010101001000100001,42,13,29,12,0.30952380952380953,12,4,2.4167,1001000010100010,0101001000100001
818,41,1384,010010100010001001001000010101001000100001,42,13,29,12,0.30952380952380953,13,4,2.2308,0100101000100010,0101001000100001
819,41,3688,101000100010001001001000010101001000100001,42,13,29,12,0.30952380952380953,12,4,2.4167,1010001000100010,0101001000100001
820,28,820,00100010001000101001000100001,29,8,21,7,0.27586206896551724,8,4,2.6250,0010001000100010,0101001000100001
821,28,2464,10000010001000101001000100001,29,8,21,7,0.27586206896551724,7,5,3.0000,1000001000100010,0101001000100001
822,134,9232,010100101010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,49,6,1.7551,0101001010101000,1010100000100001
823,134,9232,101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,135,49,86,48,0.362962962962963,48,6,1.7917,1010100010101000,1010100000100001
824,90,9232,0001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,91,32,59,31,0.3516483516483517,32,5,1.8438,0001010100101010,1010100000100001
