start,steps_to_1,maximum,parity_word,parity_length,odd_count,even_count,odd_transition_count,odd_ratio,zero_run_count,max_zero_run,mean_zero_run,first_16_bits,last_16_bits
8084,65,8084,001000010100101001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0010000101001010,0101001000100001
8085,65,24256,100000010100101001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,6,2.2500,1000000101001010,0101001000100001
8086,26,18196,010100100001000000000100001,27,6,21,5,0.2222222222222222,6,9,3.5000,0101001000010000,1000000000100001
8087,26,54592,101010000001000000000100001,27,6,21,5,0.2222222222222222,5,9,4.2000,1010100000010000,1000000000100001
8088,65,8088,000101000100101001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0001010001001010,0101001000100001
8089,26,27304,100101000100000000000100001,27,6,21,5,0.2222222222222222,5,11,4.2000,1001010001000000,0000000000100001
8090,65,12136,010001000100101001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0100010001001010,0101001000100001
8091,189,92176,1010010101010000100100100101010101010100000100001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,190,69,121,68,0.3631578947368421,68,6,1.7794,1010010101010000,1010100000100001
8092,158,23056,001010100101010000100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0010101001010100,1010100000100001
8093,158,24280,100010100101010000100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1000101001010100,1010100000100001
8094,158,40984,010101010001010000100100101001001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101010100010100,1010100000100001
8095,114,599056,1010101010010100010100100010101010101010010010100101010100101000010010010000100010010101000010000000101001000100001,115,40,75,39,0.34782608695652173,39,7,1.9231,1010101010010100,0101001000100001
8096,114,9232,0000010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0000010001010101,1010100000100001
8097,65,24292,100100101001000010010010001010010000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,4,2.2500,1001001010010000,0101001000100001
8098,65,12148,010010001010001001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0100100010100010,0101001000100001
8099,65,36448,101000001010001001001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,6,2.2500,1010000010100010,0101001000100001
8100,158,25972,001001010101001010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0010010101010010,1010100000100001
8101,158,25972,100001010101001010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1000010101010010,1010100000100001
8102,158,25972,010100010101001010100100010100001000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101000101010010,1010100000100001
8103,189,61540,1010100101001001010001010010101001000010101001000101010001010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,190,69,121,68,0.3631578947368421,68,6,1.7794,1010100101001001,1010100000100001
8104,114,9232,0001000001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0001000001010101,1010100000100001
8105,70,155824,10010101010101001010000101001000100010000100100101000001010100000100001,71,23,48,22,0.323943661971831,22,5,2.1818,1001010101010100,1010100000100001
8106,114,12160,0100000001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,7,1.8750,0100000001010101,1010100000100001
8107,65,36484,101001001001010010001000001010010000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1010010010010100,0101001000100001
8108,158,17332,001010010010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0010100100101010,1010100000100001
8109,158,24328,100010010010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1000100100101010,1010100000100001
8110,158,27376,010101000010101010010001001010000101010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101010000101010,1010100000100001
8111,65,82132,101010100100000100001001010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,6,2.2500,1010101001000001,0101001000100001
8112,39,8112,0000101001010010100001000001001000100001,40,11,29,10,0.275,11,5,2.6364,0000101001010010,0001001000100001
8113,114,24340,1001000010000010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1001000010000010,1010100000100001
8114,114,13696,0100101000000010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,7,1.8750,0100101000000010,1010100000100001
8115,114,36520,1010001000000010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,7,1.9231,1010001000000010,1010100000100001
8116,39,8116,0010001001010010100001000001001000100001,40,11,29,10,0.275,11,5,2.6364,0010001001010010,0001001000100001
8117,39,24352,1000001001010010100001000001001000100001,40,11,29,10,0.275,10,5,2.9000,1000001001010010,0001001000100001
8118,65,30832,010100101010000101010010000010010000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,5,2.1429,0101001010100001,0101001000100001
8119,65,54808,101010001010000101010010000010010000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1010100010100001,0101001000100001
8120,39,8120,0001010100010010100001000001001000100001,40,11,29,10,0.275,11,5,2.6364,0001010100010010,0001001000100001
8121,39,27412,1001010010000100001001000001001000100001,40,11,29,10,0.275,10,5,2.9000,1001010010000100,0001001000100001
8122,39,12184,0100010100010010100001000001001000100001,40,11,29,10,0.275,11,5,2.6364,0100010100010010,0001001000100001
8123,39,41128,1010010100010000001001000001001000100001,40,11,29,10,0.275,10,6,2.9000,1010010100010000,0001001000100001
8124,65,34720,001010101001010100000100010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0010101010010101,0101001000100001
8125,65,34720,100010101001010100000100010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,6,2.2500,1000101010010101,0101001000100001
8126,65,61720,010101010100010100000100010101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,21,6,2.1429,0101010101000101,0101001000100001
8127,189,400948,1010101010100101000101010001010001010100100101001010101010100100010000000100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,190,69,121,68,0.3631578947368421,68,7,1.7794,1010101010100101,1010100000100001
8128,52,8128,00000010101010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,6,2.3125,0000001010101010,0101001000100001
8129,39,24388,1001001000101000100001000001001000100001,40,11,29,10,0.275,10,5,2.9000,1001001000101000,0001001000100001
8130,127,250504,01001001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,128,45,83,44,0.3515625,45,6,1.8444,0100100101010100,0101001000100001
8131,127,250504,10100001010101001010101010010101001010100010010001010100101010100000101010101000010010000001000101001010000101000101001000100001,128,45,83,44,0.3515625,44,6,1.8864,1010000101010100,0101001000100001
8132,114,9232,0010010000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0010010000010101,1010100000100001
8133,114,24400,1000010000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1000010000010101,1010100000100001
8134,114,18304,0101000000010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,7,1.8750,0101000000010101,1010100000100001
8135,65,54916,101010010010010100100100000101000000101001001000010101001000100001,66,21,45,20,0.3181818181818182,20,6,2.2500,1010100100100101,0101001000100001
8136,158,9232,000100101001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0001001010010100,1010100000100001
8137,158,41200,100101010000101010100000101010100100100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1001010100001010,1010100000100001
8138,158,12208,010000101001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0100001010010100,1010100000100001
8139,114,36628,1010010000100000100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1010010000100000,1010100000100001
8140,158,9232,001010001001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0010100010010100,1010100000100001
8141,158,24424,100010001001010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1000100010010100,1010100000100001
8142,158,46384,010101001010100001010001010101010000100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101010010101000,1010100000100001
8143,158,82456,101010100010100001010001010101010000100010000100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1010101000101000,1010100000100001
8144,52,8144,00001000101010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,4,2.3125,0000100010101010,0101001000100001
8145,158,24436,100100010100010010101001001001010100000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1001000101000100,1010100000100001
8146,96,223072,0100101010100101010001010101010101000001010010100000101010100010000010100001000010101001000100001,97,33,64,32,0.3402061855670103,33,5,1.9394,0100101010100101,0101001000100001
8147,96,223072,1010001010100101010001010101010101000001010010100000101010100010000010100001000010101001000100001,97,33,64,32,0.3402061855670103,32,5,2.0000,1010001010100101,0101001000100001
8148,52,8148,00100000101010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,5,2.3125,0010000010101010,0101001000100001
8149,52,24448,10000000101010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,15,7,2.4667,1000000010101010,0101001000100001
8150,158,39184,010100100101010100101000010010001001000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101001001010101,1010100000100001
8151,158,55024,101010000101010100101000010010001001000010010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1010100001010101,1010100000100001
8152,65,8152,000101001010010100100010010010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0001010010100101,0101001000100001
8153,114,27520,1001010000000101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,7,1.9231,1001010000000101,1010100000100001
8154,65,12232,010001001010010100100010010010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0100010010100101,0101001000100001
8155,127,61936,10100101010000101010101001000100101010010100001010010010010100101010001000101001010001001010001010100010000101000101001000100001,128,45,83,44,0.3515625,44,4,1.8864,1010010101000010,0101001000100001
8156,65,13768,001010100010010100100010010010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0010101000100101,0101001000100001
8157,65,24472,100010100010010100100010010010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,4,2.2500,1000101000100101,0101001000100001
8158,65,69712,010101010010101000010000100100001010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0101010100101010,0101001000100001
8159,65,123928,101010101000101000010000100100001010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,4,2.2500,1010101010001010,0101001000100001
8160,52,13120,00000101010101010101000000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,6,2.3125,0000010101010101,0101001000100001
8161,176,8153620,100100101010100101010010101010100101010100101010100101001010101010010000100101001010001000000101010001010100100010001010100101001010000010101001001001001000010001010100000100001,177,64,113,63,0.3615819209039548,63,6,1.7937,1001001010101001,1010100000100001
8162,52,12244,01001000001010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,5,2.3125,0100100000101010,0101001000100001
8163,52,36736,10100000001010101010010000100010001000101001000100001,53,16,37,15,0.3018867924528302,15,7,2.4667,1010000000101010,0101001000100001
8164,65,8728,001001010010100101000101000010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0010010100101001,0101001000100001
8165,65,24496,100001010010100101000101000010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,4,2.2500,1000010100101001,0101001000100001
8166,65,18376,010100010010100101000101000010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0101000100101001,0101001000100001
8167,158,93040,101010010101000010101000101001001000100100010000010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1010100101010000,1010100000100001
8168,52,13120,00010001010101010101000000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,6,2.3125,0001000101010101,0101001000100001
8169,65,104704,100101010100101010000000010010100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,8,2.2500,1001010101001010,0101001000100001
8170,52,13120,01000001010101010101000000100010001000101001000100001,53,16,37,15,0.3018867924528302,16,6,2.3125,0100000101010101,0101001000100001
8171,96,176740,1010010010101010010101010010010100010010001010010100100010010100100000100001000010101001000100001,97,33,64,32,0.3402061855670103,32,5,2.0000,1010010010101010,0101001000100001
8172,158,44224,001010010100101001010101010000001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0010100101001010,1010100000100001
8173,158,44224,100010010100101001010101010000001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1000100101001010,1010100000100001
8174,158,44224,010101000100101001010101010000001010001000010010101000101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0101010001001010,1010100000100001
8175,145,149200,10101010010101000010100101010101000010001001010101010100000001010001010100100010101001010010101010101000101010100001001001000010001010100000100001,146,52,94,51,0.3561643835616438,51,7,1.8431,1010101001010100,1010100000100001
8176,65,39364,000010101010101010101001001000000010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,7,2.1429,0000101010101010,0101001000100001
8177,52,24532,10010000010101010101000000100010001000101001000100001,53,16,37,15,0.3018867924528302,15,6,2.4667,1001000001010101,0101001000100001
8178,65,17476,010010100101001010010010001000100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,4,2.1429,0100101001010010,0101001000100001
8179,65,36808,101000100101001010010010001000100010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,4,2.2500,1010001001010010,0101001000100001
8180,65,39364,001000101010101010101001001000000010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,7,2.1429,0010001010101010,0101001000100001
8181,65,39364,100000101010101010101001001000000010001001001000010101001000100001,66,21,45,20,0.3181818181818182,20,7,2.2500,1000001010101010,0101001000100001
8182,127,95956,01010010100101001010000101010010101010001010101001000010101010101010010101001000001001010100000001001010000101000101001000100001,128,45,83,44,0.3515625,45,7,1.8444,0101001010010100,0101001000100001
8183,127,95956,10101000100101001010000101010010101010001010101001000010101010101010010101001000001001010100000001001010000101000101001000100001,128,45,83,44,0.3515625,44,7,1.8864,1010100010010100,0101001000100001
8184,65,118096,000101010101010101010100001000000010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,7,2.1429,0001010101010101,0101001000100001
8185,127,95956,10010100101001010010101001010000010100101010101001000010101010101010010101001000001001010100000001001010000101000101001000100001,128,45,83,44,0.3515625,44,7,1.8864,1001010010100101,0101001000100001
8186,65,118096,010001010101010101010100001000000010001001001000010101001000100001,66,21,45,20,0.3181818181818182,21,7,2.1429,0100010101010101,0101001000100001
8187,127,95956,10100101001010010100100010101000101010001010101001000010101010101010010101001000001001010100000001001010000101000101001000100001,128,45,83,44,0.3515625,44,7,1.8864,1010010100101001,0101001000100001
8188,158,1276936,001010101010101010101010010001010101010100101010001001001001010010001001010010100000101001001000101001001000010010101010101010010000100010001000101001000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0010101010101010,0101001000100001
8189,158,1276936,100010101010101010101010010001010101010100101010001001001001010010001001010010100000101001001000101001001000010010101010101010010000100010001000101001000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1000101010101010,0101001000100001
8190,158,1276936,010101010101010101010101000001010101010100101010001001001001010010001001010010100000101001001000101001001000010010101010101010010000100010001000101001000100001,159,57,102,56,0.3584905660377358,57,5,1.7895,0101010101010101,0101001000100001
8191,158,6810136,101010101010101010101010100100101010100101000101000010100101000001000001010101010001010100001000101001001000010010101010101010010000100010001000101001000100001,159,57,102,56,0.3584905660377358,56,5,1.8214,1010101010101010,0101001000100001
8192,13,8192,00000000000001,14,1,13,0,0.07142857142857142,1,13,13.0000,00000000000001,00000000000001
8193,52,24580,10010010010010010010100010000010001000101001000100001,53,16,37,15,0.3018867924528302,15,5,2.4667,1001001001001001,0101001000100001
8194,114,12292,0100100100100100100010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0100100100100100,1010100000100001
8195,114,36880,1010000100100100100010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1010000100100100,1010100000100001
8196,158,9232,001001001001001001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0010010010010010,1010100000100001
8197,158,24592,100001001001001001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1000010010010010,1010100000100001
8198,158,18448,010100001001001001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0101000010010010,1010100000100001
8199,114,55348,1010100100010000100010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1010100100010000,1010100000100001
8200,39,8200,0001001001001001000010001010100000100001,40,11,29,10,0.275,11,5,2.6364,0001001001001001,1010100000100001
8201,114,41524,1001010100100010000010001001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1001010100100010,1010100000100001
8202,39,12304,0100001001001001000010001010100000100001,40,11,29,10,0.275,11,5,2.6364,0100001001001001,1010100000100001
8203,158,36916,101001000100001001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1010010001000010,1010100000100001
8204,39,9232,0010100001001001000010001010100000100001,40,11,29,10,0.275,11,5,2.6364,0010100001001001,1010100000100001
8205,39,24616,1000100001001001000010001010100000100001,40,11,29,10,0.275,10,5,2.9000,1000100001001001,1010100000100001
8206,158,27700,010101001000100001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0101010010001000,1010100000100001
8207,158,83104,101010100000100001010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1010101000001000,1010100000100001
8208,39,8208,0000100100100100101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0000100100100100,1010100000100001
8209,39,24628,1001000100001001000010001010100000100001,40,11,29,10,0.275,10,5,2.9000,1001000100001001,1010100000100001
8210,158,20788,010010101001000100010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,57,6,1.7895,0100101010010001,1010100000100001
8211,158,36952,101000101001000100010100101010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1010001010010001,1010100000100001
8212,39,8212,0010000100100100101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0010000100100100,1010100000100001
8213,39,24640,1000000100100100101000001010100000100001,40,11,29,10,0.275,10,6,2.9000,1000000100100100,1010100000100001
8214,39,18484,0101001000100001000010001010100000100001,40,11,29,10,0.275,11,5,2.6364,0101001000100001,1010100000100001
8215,39,55456,1010100000100001000010001010100000100001,40,11,29,10,0.275,10,5,2.9000,1010100000100001,1010100000100001
8216,39,8216,0001010000100100101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0001010000100100,1010100000100001
8217,158,27736,100101000101001000101010001010001010100010100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,6,1.8214,1001010001010010,1010100000100001
8218,39,12328,0100010000100100101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0100010000100100,1010100000100001
8219,189,399976,1010010101010100100101010101000100010001010100010001001000010010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,190,69,121,68,0.3631578947368421,68,5,1.7794,1010010101010100,1010100000100001
8220,39,13876,0010101001000100000010001010100000100001,40,11,29,10,0.275,11,6,2.6364,0010101001000100,1010100000100001
8221,39,24664,1000101001000100000010001010100000100001,40,11,29,10,0.275,10,6,2.9000,1000101001000100,1010100000100001
8222,39,41632,0101010100000100000010001010100000100001,40,11,29,10,0.275,11,6,2.6364,0101010100000100,1010100000100001
8223,189,150064,1010101010010010100101001001010100001010000010101001010001000010100100101010010010001010101010000101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,190,69,121,68,0.3631578947368421,68,5,1.7794,1010101010010010,1010100000100001
8224,127,9232,00000100100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,45,5,1.8444,0000010010010010,1010100000100001
8225,114,24676,1001001010001010010010000001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,6,1.9231,1001001010001010,1010100000100001
8226,39,12340,0100100010000100101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0100100010000100,1010100000100001
8227,39,37024,1010000010000100101000001010100000100001,40,11,29,10,0.275,10,5,2.9000,1010000010000100,1010100000100001
8228,114,10420,0010010101001000100100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0010010101001000,1010100000100001
8229,114,24688,1000010101001000100100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1000010101001000,1010100000100001
8230,114,18520,0101000101001000100100010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,40,5,1.8750,0101000101001000,1010100000100001
8231,52,62512,10101001010000101000010100100000001000101001000100001,53,16,37,15,0.3018867924528302,15,7,2.4667,1010100101000010,0101001000100001
8232,127,9232,00010000100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,45,5,1.8444,0001000010010010,1010100000100001
8233,145,93796,10010101010100100101000100001010101010100010000101010101000101001010100100101001010010000100010101010010101010100001001001000010001010100000100001,146,52,94,51,0.3561643835616438,51,5,1.8431,1001010101010010,1010100000100001
8234,127,12352,01000000100100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,45,6,1.8444,0100000010010010,1010100000100001
8235,114,37060,1010010010000101010000010100010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,115,40,75,39,0.34782608695652173,39,5,1.9231,1010010010000101,1010100000100001
8236,39,9268,0010100100010000101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0010100100010000,1010100000100001
8237,39,24712,1000100100010000101000001010100000100001,40,11,29,10,0.275,10,5,2.9000,1000100100010000,1010100000100001
8238,39,27808,0101010000010000101000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0101010000010000,1010100000100001
8239,158,400948,101010100100101001010101010100100010000000100100000010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,159,57,102,56,0.3584905660377358,56,7,1.8214,1010101001001010,1010100000100001
8240,127,9232,00001010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,45,5,1.8444,0000101000010010,1010100000100001
8241,65,24724,100100001010100100001010101001010000010100001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1001000010101001,0101001000100001
8242,65,13912,010010100010100100001010101001010000010100001000010101001000100001,66,21,45,20,0.3181818181818182,21,5,2.1429,0100101000101001,0101001000100001
8243,65,37096,101000100010100100001010101001010000010100001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1010001000101001,0101001000100001
8244,127,9232,00100010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,45,5,1.8444,0010001000010010,1010100000100001
8245,127,24736,10000010000100100010010101010100100101001010100101010100100010101001010010101010101000101010100001001001000010001010100000100001,128,45,83,44,0.3515625,44,5,1.8864,1000001000010010,1010100000100001
8246,96,70468,0101001010101010010010001010010101001001001000100100100010100000101001010000101000101001000100001,97,33,64,32,0.3402061855670103,33,5,1.9394,0101001010101010,0101001000100001
8247,96,70468,1010100010101010010010001010010101001001001000100100100010100000101001010000101000101001000100001,97,33,64,32,0.3402061855670103,32,5,2.0000,1010100010101010,0101001000100001
8248,39,8248,0001010100100010001000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0001010100100010,1010100000100001
8249,65,27844,100101001001000010100010101001010000010100001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1001010010010000,0101001000100001
8250,39,12376,0100010100100010001000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0100010100100010,1010100000100001
8251,65,41776,101001010000101000100010101001010000010100001000010101001000100001,66,21,45,20,0.3181818181818182,20,5,2.2500,1010010100001010,0101001000100001
8252,39,20896,0010101010000010001000001010100000100001,40,11,29,10,0.275,11,5,2.6364,0010101010000010,1010100000100001
8253,39,24760,1000101010000010001000001010100000100001,40,11,29,10,0.275,10,5,2.9000,1000101010000010,1010100000100001
8254,171,225988,0101010101001001010010010101010101001001000010010101001001010100010001010001010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,172,62,110,61,0.36046511627906974,62,7,1.7742,0101010101001001,0101001000100001
8255,171,225988,1010101010100001010010010101010101001001000010010101001001010100010001010001010101010100010100010010101010001000101010101010101001001000000010001001001000010101001000100001,172,62,110,61,0.36046511627906974,61,7,1.8033,1010101010100001,0101001000100001
