dimension,birth,death,persistence
1,-3.6375861597263857,-1.791759469228055,1.8458266904983307
1,-2.9444389791664403,-1.0986122886681098,1.8458266904983305
1,-2.9444389791664403,-1.0986122886681098,1.8458266904983305
1,-3.2188758248682006,-1.3862943611198906,1.83258146374831
1,-3.2188758248682006,-1.3862943611198906,1.83258146374831
1,-3.2188758248682006,-1.3862943611198906,1.83258146374831
1,-3.7612001156935624,-1.9459101490553132,1.8152899666382492
1,-3.1780538303479458,-1.3862943611198906,1.7917594692280552
1,-3.1780538303479458,-1.3862943611198906,1.7917594692280552
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-2.4849066497880004,-0.6931471805599453,1.791759469228055
1,-1.791759469228055,-0.0,1.791759469228055
1,-2.8903717578961645,-1.0986122886681098,1.7917594692280547
1,-2.8903717578961645,-1.0986122886681098,1.7917594692280547
1,-3.970291913552122,-2.1972245773362196,1.7730673362159024
1,-3.1354942159291497,-1.3862943611198906,1.749199854809259
