start,odd_start,compressed_length,exponent_word,exponent_sum,exponent_mean,exponent_one_count,exponent_one_ratio,net_log2_factor,max_odd_value
3533,3533,7,3 3 2 5 1 5 4,23,3.285714,1,0.142857,-11.905262,3533
3534,1767,53,1 1 2 1 1 2 1 2 2 2 1 3 2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,95,1.792453,27,0.509434,-10.996987,7553
3535,3535,53,1 1 1 3 1 2 1 2 2 2 1 3 2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,96,1.811321,27,0.509434,-11.996987,11933
3536,221,41,3 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,73,1.780488,23,0.560976,-8.016537,3077
3537,3537,7,2 3 1 7 1 5 4,23,3.285714,2,0.285714,-11.905262,3537
3538,1769,17,2 1 1 1 2 2 2 1 6 4 2 1 3 1 2 3 4,38,2.235294,6,0.352941,-11.055637,4481
3539,3539,17,1 3 1 1 2 2 2 1 6 4 2 1 3 1 2 3 4,39,2.294118,6,0.352941,-12.055637,5309
3540,885,41,5 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,23,0.560976,-10.016537,3077
3541,3541,41,7 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,23,0.560976,-12.016537,3541
3542,1771,17,1 2 2 1 1 4 1 1 3 6 2 1 3 1 2 3 4,38,2.235294,7,0.411765,-11.055637,3365
3543,3543,17,1 1 4 1 1 4 1 1 3 6 2 1 3 1 2 3 4,39,2.294118,8,0.470588,-12.055637,7973
3544,443,17,1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,36,2.117647,7,0.411765,-9.055637,749
3545,3545,17,2 1 6 1 2 1 3 1 1 3 4 1 3 1 2 3 4,39,2.294118,7,0.411765,-12.055637,3989
3546,1773,17,3 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,38,2.235294,6,0.352941,-11.055637,1773
3547,3547,17,1 2 1 1 6 4 1 1 1 3 4 1 3 1 2 3 4,39,2.294118,8,0.470588,-12.055637,8981
3548,887,17,1 1 3 3 2 1 3 1 1 3 4 1 3 1 2 3 4,37,2.176471,7,0.411765,-10.055637,1997
3549,3549,17,3 1 3 3 2 1 3 1 1 3 4 1 3 1 2 3 4,39,2.294118,6,0.352941,-12.055637,3549
3550,1775,29,1 1 1 2 1 1 1 4 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,57,1.965517,14,0.482759,-11.036087,15173
3551,3551,29,1 1 1 1 3 1 1 4 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,58,2.000000,14,0.482759,-12.036087,17981
3552,111,24,1 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,45,1.875000,14,0.583333,-6.960900,3077
3553,3553,17,2 2 1 1 1 3 1 7 2 1 4 1 3 1 2 3 4,39,2.294118,7,0.411765,-12.055637,6749
3554,1777,41,2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.853659,22,0.536585,-11.016537,3077
3555,3555,41,1 7 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,23,0.560976,-12.016537,5333
3556,889,53,2 1 2 1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,94,1.773585,32,0.603774,-9.996987,7229
3557,3557,53,4 1 2 1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,96,1.811321,32,0.603774,-11.996987,7229
3558,1779,53,1 3 2 1 1 1 2 1 1 1 2 1 3 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,95,1.792453,32,0.603774,-10.996987,7229
3559,3559,14,1 1 2 1 1 3 3 3 2 1 1 5 2 8,34,2.428571,6,0.428571,-11.810525,13517
3560,445,24,3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,47,1.958333,13,0.541667,-8.960900,3077
3561,3561,14,2 1 1 1 2 1 2 2 1 2 6 3 2 8,34,2.428571,5,0.357143,-11.810525,10145
3562,1781,24,5 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,49,2.041667,13,0.541667,-10.960900,3077
3563,3563,58,1 2 2 1 1 1 1 1 2 1 2 2 1 1 3 4 1 1 1 2 1 1 1 1 2 1 1 2 1 1 3 2 3 1 1 2 1 1 1 5 1 1 1 1 4 2 6 3 1 2 1 4 1 3 1 2 3 4,104,1.793103,33,0.568966,-12.072175,83501
3564,891,14,1 2 1 2 2 1 1 1 3 2 4 1 1 10,32,2.285714,7,0.500000,-9.810525,2861
3565,3565,14,3 2 1 2 2 1 1 1 3 2 4 1 1 10,34,2.428571,6,0.428571,-11.810525,3565
3566,1783,14,1 1 3 2 2 1 1 1 3 2 4 1 1 10,33,2.357143,7,0.500000,-10.810525,4013
3567,3567,70,1 1 1 2 1 1 2 2 1 1 2 1 2 1 1 2 2 3 3 1 1 5 1 1 1 2 2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,123,1.757143,38,0.542857,-12.052625,48833
3568,223,24,1 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,46,1.916667,14,0.583333,-7.960900,3077
3569,3569,24,2 5 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,50,2.083333,12,0.500000,-11.960900,3569
3570,1785,7,2 1 2 1 7 5 4,22,3.142857,2,0.285714,-10.905262,2261
3571,3571,7,1 3 2 1 7 5 4,23,3.285714,2,0.285714,-11.905262,5357
3572,893,24,3 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,48,2.000000,13,0.541667,-9.960900,3077
3573,3573,24,5 1 1 1 3 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,50,2.083333,13,0.541667,-11.960900,3573
3574,1787,14,1 2 1 2 1 1 4 1 2 1 3 3 1 10,33,2.357143,7,0.500000,-10.810525,5093
3575,3575,14,1 1 3 2 1 1 4 1 2 1 3 3 1 10,34,2.428571,7,0.500000,-11.810525,8045
3576,447,34,1 1 1 1 1 2 1 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,63,1.852941,19,0.558824,-9.111275,13121
3577,3577,24,2 1 2 1 2 4 3 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,50,2.083333,11,0.458333,-11.960900,4529
3578,1789,34,3 1 1 1 1 2 1 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,65,1.911765,18,0.529412,-11.111275,13121
3579,3579,24,1 2 1 2 1 3 5 1 1 1 2 1 1 1 1 4 2 2 4 3 1 1 5 4,50,2.083333,12,0.500000,-11.960900,6797
3580,895,34,1 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,64,1.882353,19,0.558824,-10.111275,13121
3581,3581,34,3 1 1 1 1 1 3 1 3 2 1 1 1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,66,1.941176,18,0.529412,-12.111275,13121
3582,1791,34,1 1 1 1 1 1 1 2 1 3 5 1 2 1 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,65,1.911765,19,0.558824,-11.111275,34445
3583,3583,34,1 1 1 1 1 1 1 1 3 3 5 1 2 1 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,66,1.941176,19,0.558824,-12.111275,91853
3584,7,5,1 1 2 3 4,11,2.200000,2,0.400000,-3.075187,17
3585,3585,24,2 2 2 2 1 1 1 2 1 2 1 5 1 1 2 2 2 2 4 3 1 1 5 4,50,2.083333,9,0.375000,-11.960900,4853
3586,1793,41,2 2 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.853659,21,0.512195,-11.016537,3077
3587,3587,41,1 4 2 5 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,22,0.536585,-12.016537,5381
3588,897,22,2 2 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,45,2.045455,8,0.363636,-10.130825,917
3589,3589,22,4 2 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,47,2.136364,8,0.363636,-12.130825,3589
3590,1795,22,1 4 2 1 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,46,2.090909,9,0.409091,-11.130825,2693
3591,3591,53,1 1 2 3 2 2 1 1 1 1 1 1 1 3 2 1 1 2 3 5 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,96,1.811321,29,0.547170,-11.996987,21869
3592,449,41,2 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,74,1.804878,23,0.560976,-9.016537,3077
3593,3593,7,2 1 1 2 4 9 4,23,3.285714,2,0.285714,-11.905262,6065
3594,1797,41,4 2 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.853659,23,0.560976,-11.016537,3077
3595,3595,22,1 2 3 3 2 1 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,47,2.136364,8,0.363636,-12.130825,5393
3596,899,41,1 4 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,24,0.585366,-10.016537,3077
3597,3597,41,3 4 3 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,23,0.560976,-12.016537,3597
3598,1799,22,1 1 2 3 1 3 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,46,2.090909,9,0.409091,-11.130825,4049
3599,3599,22,1 1 1 5 1 3 2 2 2 1 1 1 6 1 2 2 4 1 1 2 3 4,47,2.136364,10,0.454545,-12.130825,12149
3600,225,17,2 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,35,2.058824,7,0.411765,-8.055637,1457
3601,3601,41,2 3 5 1 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,23,0.560976,-12.016537,3601
3602,1801,58,2 1 1 2 2 1 1 1 2 3 2 1 4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,103,1.775862,31,0.534483,-11.072175,5777
3603,3603,58,1 3 1 2 2 1 1 1 2 3 2 1 4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,31,0.534483,-12.072175,5777
3604,901,17,4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,37,2.176471,7,0.411765,-10.055637,1457
3605,3605,17,6 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,39,2.294118,7,0.411765,-12.055637,3605
3606,1803,12,1 2 3 2 1 2 1 4 5 2 3 4,30,2.500000,3,0.250000,-10.980450,2705
3607,3607,12,1 1 5 2 1 2 1 4 5 2 3 4,31,2.583333,4,0.333333,-11.980450,8117
3608,451,17,1 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,36,2.117647,8,0.470588,-9.055637,1457
3609,3609,12,2 1 3 1 3 2 1 4 5 2 3 4,31,2.583333,3,0.250000,-11.980450,4061
3610,1805,17,3 4 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,38,2.235294,7,0.411765,-11.055637,1805
3611,3611,22,1 2 1 1 1 1 3 1 5 3 1 1 6 1 2 2 4 1 1 2 3 4,47,2.136364,11,0.500000,-12.130825,20573
3612,903,41,1 1 2 5 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,75,1.829268,24,0.585366,-10.016537,3077
3613,3613,41,3 1 2 5 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,23,0.560976,-12.016537,3613
3614,1807,41,1 1 1 7 1 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,76,1.853659,25,0.609756,-11.016537,6101
3615,3615,22,1 1 1 1 2 2 2 1 2 2 5 1 6 1 2 2 4 1 1 2 3 4,47,2.136364,9,0.409091,-12.130825,18305
3616,113,2,2 8,10,5.000000,0,0.000000,-6.830075,113
3617,3617,58,2 2 1 3 2 1 2 1 1 2 2 2 1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,30,0.517241,-12.072175,3617
3618,1809,17,2 3 3 1 1 1 1 1 2 4 3 3 3 1 2 3 4,38,2.235294,6,0.352941,-11.055637,1809
3619,3619,17,1 5 3 1 1 1 1 1 2 4 3 3 3 1 2 3 4,39,2.294118,7,0.411765,-12.055637,5429
3620,905,22,2 1 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,45,2.045455,7,0.318182,-10.130825,1937
3621,3621,22,4 1 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,47,2.136364,7,0.318182,-12.130825,3621
3622,1811,22,1 3 1 2 1 2 1 2 3 2 2 1 3 3 2 2 4 1 1 2 3 4,46,2.090909,7,0.318182,-11.130825,2717
3623,3623,41,1 1 2 1 7 1 1 4 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,24,0.585366,-12.016537,9173
3624,453,2,4 8,12,6.000000,0,0.000000,-8.830075,453
3625,3625,22,2 1 1 1 1 2 1 1 4 4 2 4 1 3 2 2 4 1 1 2 3 4,47,2.136364,9,0.409091,-12.130825,23237
3626,1813,2,6 8,14,7.000000,0,0.000000,-10.830075,1813
3627,3627,17,1 2 2 5 1 1 1 1 2 4 3 3 3 1 2 3 4,39,2.294118,6,0.352941,-12.055637,5441
3628,907,17,1 2 3 1 1 1 1 1 1 6 3 3 3 1 2 3 4,37,2.176471,8,0.470588,-10.055637,4373
3629,3629,17,3 2 3 1 1 1 1 1 1 6 3 3 3 1 2 3 4,39,2.294118,7,0.411765,-12.055637,4373
3630,1815,17,1 1 5 1 1 1 1 1 1 6 3 3 3 1 2 3 4,38,2.235294,9,0.529412,-11.055637,4373
3631,3631,34,1 1 1 2 2 1 1 1 2 1 1 1 2 2 1 3 2 3 1 2 1 2 3 2 1 2 5 4 4 1 1 2 3 4,66,1.941176,15,0.441176,-12.111275,58913
3632,227,2,1 10,11,5.500000,1,0.500000,-7.830075,341
3633,3633,22,2 4 1 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,47,2.136364,10,0.454545,-12.130825,13121
3634,1817,22,2 1 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,46,2.090909,10,0.454545,-11.130825,13121
3635,3635,22,1 3 3 1 1 1 1 1 1 1 2 2 7 3 2 2 4 1 1 2 3 4,47,2.136364,10,0.454545,-12.130825,13121
3636,909,2,3 10,13,6.500000,0,0.000000,-9.830075,909
3637,3637,2,5 10,15,7.500000,0,0.000000,-11.830075,3637
3638,1819,58,1 2 1 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 2 1 1 3 2 2 2 1 2 3 2 1 2 1 5 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,103,1.775862,30,0.517241,-11.072175,425645
3639,3639,58,1 1 3 1 1 1 1 1 1 1 1 1 2 3 1 1 1 1 1 2 1 1 3 2 2 2 1 2 3 2 1 2 1 5 1 2 2 3 1 2 2 4 2 1 1 1 1 1 1 2 4 3 3 3 1 2 3 4,104,1.793103,30,0.517241,-12.072175,425645
3640,455,12,1 1 2 2 2 2 4 3 1 1 5 4,28,2.333333,4,0.333333,-8.980450,1025
3641,3641,41,2 1 2 2 2 2 2 3 3 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,19,0.463415,-12.016537,4097
3642,1821,12,3 1 2 2 2 2 4 3 1 1 5 4,30,2.500000,3,0.250000,-10.980450,1821
3643,3643,58,1 2 1 4 2 2 2 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,32,0.551724,-12.072175,6149
3644,911,12,1 1 1 4 2 2 4 3 1 1 5 4,29,2.416667,5,0.416667,-9.980450,3077
3645,3645,12,3 1 1 4 2 2 4 3 1 1 5 4,31,2.583333,4,0.333333,-11.980450,3645
3646,1823,58,1 1 1 1 2 3 4 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,103,1.775862,34,0.586207,-11.072175,9233
3647,3647,58,1 1 1 1 1 5 4 1 1 2 1 1 3 1 1 3 1 2 6 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,35,0.603448,-12.072175,27701
3648,57,10,2 1 2 2 4 1 1 2 3 4,22,2.200000,3,0.300000,-6.150375,65
3649,3649,12,2 2 4 2 2 2 1 5 1 1 5 4,31,2.583333,3,0.250000,-11.980450,3649
3650,1825,12,2 2 1 4 2 2 1 5 1 1 5 4,30,2.500000,4,0.333333,-10.980450,1825
3651,3651,12,1 4 1 4 2 2 1 5 1 1 5 4,31,2.583333,5,0.416667,-11.980450,5477
3652,913,46,2 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,23,0.500000,-10.091725,3077
3653,3653,46,4 3 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,23,0.500000,-12.091725,3653
3654,1827,46,1 5 2 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,24,0.521739,-11.091725,3077
3655,3655,41,1 1 2 2 1 3 1 2 2 6 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,22,0.536585,-12.016537,8225
3656,457,46,2 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
3657,3657,41,2 1 1 3 1 2 3 2 3 1 3 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,77,1.878049,21,0.512195,-12.016537,6173
3658,1829,46,4 1 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,25,0.543478,-11.091725,3077
3659,3659,46,1 2 6 2 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,24,0.521739,-12.091725,5489
3660,915,46,1 3 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
3661,3661,46,3 3 1 4 2 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,24,0.521739,-12.091725,3661
3662,1831,22,1 1 2 1 3 1 2 4 1 1 1 2 1 5 1 4 4 1 1 2 3 4,46,2.090909,11,0.500000,-11.130825,4637
3663,3663,22,1 1 1 3 3 1 2 4 1 1 1 2 1 5 1 4 4 1 1 2 3 4,47,2.136364,11,0.500000,-12.130825,12365
3664,229,10,4 1 2 2 4 1 1 2 3 4,24,2.400000,3,0.300000,-8.150375,229
3665,3665,12,2 3 1 1 2 3 3 5 1 1 5 4,31,2.583333,4,0.333333,-11.980450,3665
3666,1833,12,2 1 1 1 1 5 3 5 1 1 5 4,30,2.500000,6,0.500000,-10.980450,6965
3667,3667,12,1 3 1 1 1 5 3 5 1 1 5 4,31,2.583333,6,0.500000,-11.980450,6965
3668,917,10,6 1 2 2 4 1 1 2 3 4,26,2.600000,3,0.300000,-10.150375,917
3669,3669,10,8 1 2 2 4 1 1 2 3 4,28,2.800000,3,0.300000,-12.150375,3669
3670,1835,46,1 2 2 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,24,0.521739,-11.091725,3077
3671,3671,46,1 1 4 3 4 3 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,25,0.543478,-12.091725,8261
3672,459,46,1 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,82,1.782609,25,0.543478,-9.091725,3077
3673,3673,58,2 1 4 1 1 2 3 1 2 2 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,31,0.534483,-12.072175,4133
3674,1837,46,3 2 4 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,24,0.521739,-11.091725,3077
3675,3675,34,1 2 1 1 2 1 4 1 2 2 2 1 2 1 1 3 3 1 2 1 3 2 1 3 1 1 3 4 1 3 1 2 3 4,66,1.941176,15,0.441176,-12.111275,10469
3676,919,46,1 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,26,0.565217,-10.091725,3077
3677,3677,46,3 1 6 2 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,25,0.543478,-12.091725,3677
3678,1839,58,1 1 1 2 2 4 1 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,103,1.775862,33,0.568966,-11.072175,6209
3679,3679,58,1 1 1 1 4 4 1 1 1 4 1 1 1 1 2 1 2 2 5 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,104,1.793103,34,0.586207,-12.072175,18629
3680,115,10,1 3 2 2 4 1 1 2 3 4,23,2.300000,3,0.300000,-7.150375,173
3681,3681,46,2 2 1 1 5 5 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,25,0.543478,-12.091725,4661
3682,1841,46,2 4 1 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,25,0.543478,-11.091725,3077
3683,3683,46,1 6 1 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,26,0.565217,-12.091725,5525
3684,921,46,2 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,83,1.804348,25,0.543478,-10.091725,3077
3685,3685,46,4 1 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,85,1.847826,25,0.543478,-12.091725,3685
3686,1843,46,1 3 3 4 2 1 1 3 1 1 1 2 2 1 2 1 1 2 1 1 1 2 3 1 1 2 1 2 1 1 1 1 1 3 1 1 1 4 2 2 4 3 1 1 5 4,84,1.826087,25,0.543478,-11.091725,3077
3687,3687,12,1 1 2 1 1 1 3 4 4 6 3 4,31,2.583333,5,0.416667,-11.980450,21005
3688,461,10,3 3 2 2 4 1 1 2 3 4,25,2.500000,2,0.200000,-9.150375,461
3689,3689,34,2 1 1 1 3 1 1 1 2 4 1 1 1 1 1 1 2 1 1 2 5 2 1 1 7 2 1 4 1 3 1 2 3 4,66,1.941176,19,0.558824,-12.111275,31985
3690,1845,10,5 3 2 2 4 1 1 2 3 4,27,2.700000,2,0.200000,-11.150375,1845
