start,steps_to_1,maximum
7153,75,21460
7154,75,13588
7155,75,32200
7156,101,39364
7157,101,39364
7158,75,20392
7159,75,48328
7160,101,39364
7161,132,176740
7162,101,39364
7163,57,40804
7164,101,103336
7165,101,103336
7166,101,275560
7167,194,2092552
7168,26,7168
7169,75,21508
7170,75,14560
7171,75,32272
7172,119,9232
7173,119,21520
7174,119,16144
7175,75,48436
7176,70,7176
7177,75,36340
7178,70,10768
7179,119,32308
7180,70,8080
7181,70,21544
7182,150,65608
7183,150,72736
7184,119,9232
7185,70,21556
7186,31,18196
7187,31,32344
7188,119,9232
7189,119,21568
7190,70,16180
7191,70,48544
7192,119,9232
7193,163,24280
7194,119,10792
7195,119,599056
7196,70,12148
7197,70,21592
7198,70,36448
7199,163,138400
7200,57,7200
7201,163,25972
7202,119,10804
7203,119,32416
7204,163,17332
7205,163,21616
7206,163,17332
7207,70,54736
7208,57,7208
7209,70,82132
7210,57,10816
7211,119,32452
7212,44,8116
7213,44,21640
7214,44,24352
7215,70,73060
7216,57,7216
7217,44,21652
7218,44,12184
7219,44,32488
7220,57,7220
7221,57,21664
7222,70,61720
7223,70,61720
7224,119,9232
7225,44,24388
7226,119,10840
7227,132,250504
7228,119,18304
7229,119,21688
7230,70,54916
7231,70,164752
7232,18,7232
7233,163,21700
7234,163,10852
7235,163,32560
7236,57,7236
7237,57,21712
7238,57,16288
7239,44,48868
7240,70,7240
7241,101,223072
7242,70,10864
7243,57,32596
7244,70,8152
7245,70,21736
7246,119,27520
7247,119,73384
7248,18,7248
7249,70,21748
7250,70,69712
7251,70,69712
7252,18,7252
7253,18,21760
7254,57,16324
7255,57,48976
7256,57,13120
7257,70,24496
7258,57,13120
7259,163,93040
7260,57,13120
7261,57,21784
7262,101,176740
7263,101,176740
7264,18,7264
7265,163,44224
7266,70,39364
7267,70,39364
7268,70,39364
7269,70,39364
7270,70,39364
7271,163,209680
7272,18,7272
7273,132,95956
7274,18,10912
7275,132,95956
7276,163,1276936
7277,163,1276936
7278,163,1276936
7279,176,1702276
7280,44,7280
7281,18,21844
7282,119,12292
7283,119,32776
7284,44,7284
7285,44,21856
7286,163,18448
7287,163,49192
7288,44,9232
7289,119,41524
7290,44,10936
7291,163,36916
7292,163,27700
7293,163,27700
7294,163,83104
7295,88,599056
7296,39,7296
7297,163,21892
7298,44,10948
7299,44,32848
7300,44,7300
7301,44,21904
7302,44,16432
7303,163,49300
7304,132,9232
7305,194,399976
7306,132,10960
7307,44,32884
7308,132,9232
7309,132,21928
7310,119,24676
7311,119,74032
7312,132,9232
7313,119,21940
7314,119,18520
7315,119,32920
7316,132,9232
7317,132,21952
7318,132,16468
7319,132,49408
7320,132,9232
7321,44,24712
7322,132,10984
7323,163,400948
7324,70,13912
7325,70,21976
7326,70,37096
7327,101,281716
7328,39,7328
7329,101,70468
7330,44,10996
7331,44,32992
7332,44,20896
7333,44,22000
7334,44,20896
7335,75,237976
7336,39,7336
7337,176,225988
7338,39,11008
7339,194,190996
7340,132,9232
7341,132,22024
7342,132,24784
7343,70,74356
7344,132,9232
7345,163,22036
7346,163,12400
7347,163,33064
7348,132,9232
7349,132,22048
7350,101,31408
7351,101,49624
7352,132,9232
7353,163,24820
7354,132,11032
7355,101,59668
7356,163,18628
7357,163,22072
7358,163,55888
7359,145,453256
7360,39,7360
7361,132,22084
7362,132,13984
7363,132,33136
7364,132,9232
7365,132,22096
7366,132,16576
7367,119,59776
7368,132,9232
7369,44,37312
7370,132,11056
7371,44,33172
7372,132,9232
7373,132,22120
7374,44,63016
7375,44,74680
7376,39,7376
7377,101,95956
7378,101,95956
7379,101,95956
7380,39,7380
7381,39,22144
7382,70,16612
7383,70,49840
7384,70,10528
7385,70,24928
7386,70,11080
7387,70,56104
7388,70,12472
7389,70,22168
7390,207,250504
7391,207,250504
7392,132,9232
7393,57,94768
7394,39,11092
7395,39,33280
7396,70,7396
7397,70,22192
7398,70,16648
7399,93,84292
7400,132,9232
7401,70,56212
7402,132,11104
7403,194,144340
7404,132,9376
7405,132,22216
7406,132,25000
7407,57,427192
7408,132,9232
7409,132,22228
7410,163,26728
7411,163,33352
7412,132,9232
7413,132,22240
7414,132,18772
7415,132,50056
7416,119,15856
7417,119,28168
7418,119,15856
7419,70,95092
7420,119,42280
7421,119,42280
7422,238,481624
7423,238,481624
7424,26,7424
7425,132,22276
7426,70,23812
7427,70,33424
7428,39,7428
7429,39,22288
7430,39,16720
7431,70,71440
7432,132,9232
7433,70,37636
7434,132,11152
7435,44,33460
7436,132,9232
7437,132,22312
7438,44,25108
7439,44,75328
7440,39,7440
7441,132,22324
7442,70,80512
7443,70,80512
7444,39,7444
7445,39,22336
7446,132,16756
7447,132,50272
7448,39,7448
7449,114,25144
7450,39,11176
7451,163,190996
7452,70,15928
7453,70,22360
7454,70,37744
7455,70,113236
7456,88,9232
7457,70,22372
7458,70,11188
7459,70,33568
7460,70,9448
7461,70,22384
7462,70,16792
7463,70,56680
7464,88,9232
7465,70,85048
7466,88,11200
7467,70,33604
7468,39,8404
7469,39,22408
7470,39,25216
7471,70,107728
7472,88,9232
7473,101,45520
7474,101,45520
7475,101,45520
7476,88,9232
7477,88,22432
7478,114,345544
7479,114,345544
7480,132,9232
7481,163,182068
7482,132,11224
7483,39,37888
7484,132,18952
7485,132,22456
7486,70,95956
7487,70,170584
7488,26,7488
7489,88,22468
7490,163,21688
7491,163,33712
7492,88,9232
7493,88,22480
7494,88,16864
7495,70,96064
7496,176,250504
7497,62,40552
7498,176,250504
7499,88,33748
7500,176,250504
7501,176,250504
7502,62,32056
7503,62,75976
7504,26,7504
7505,176,250504
7506,163,144340
7507,163,144340
7508,26,7508
7509,26,22528
7510,62,16900
7511,62,50704
7512,88,9232
7513,88,25360
7514,88,11272
7515,207,146500
7516,88,12688
7517,88,22552
7518,88,38068
7519,88,114208
7520,132,9232
7521,44,28564
7522,39,11284
7523,39,33856
7524,39,7524
7525,39,22576
7526,39,16936
7527,150,846916
7528,132,9232
7529,62,57184
7530,132,11296
7531,62,33892
7532,88,14308
7533,88,22600
7534,88,25432
7535,88,85840
7536,132,9232
7537,132,22612
7538,114,39364
7539,114,39364
7540,132,9232
7541,132,22624
7542,114,39364
7543,114,50920
7544,39,9556
7545,70,96712
7546,39,11320
7547,114,103336
7548,39,28672
7549,39,28672
7550,88,86020
7551,88,258064
7552,39,7552
7553,132,22660
7554,132,11332
7555,132,34000
7556,83,8080
7557,83,22672
7558,83,17008
7559,132,51028
7560,39,7560
7561,83,43072
7562,39,11344
7563,83,34036
7564,39,8512
7565,39,22696
7566,132,25540
7567,132,76624
7568,39,7568
7569,132,22708
7570,132,19168
7571,132,34072
7572,39,7572
7573,39,22720
7574,83,17044
7575,83,51136
7576,39,7576
7577,83,25576
7578,39,11368
7579,132,599056
7580,176,138400
7581,176,138400
7582,176,138400
7583,83,145780
7584,39,7584
7585,132,22756
7586,70,11380
7587,70,34144
7588,70,14416
7589,70,22768
7590,70,17080
7591,176,57652
7592,39,7592
7593,176,129760
7594,39,11392
7595,132,34180
7596,70,8548
7597,70,22792
7598,70,25648
7599,57,76948
7600,31,7600
7601,31,22804
7602,31,12832
7603,31,34216
7604,31,7604
7605,31,22816
7606,83,61720
7607,83,61720
7608,31,7608
7609,31,25684
7610,31,11416
7611,132,38536
7612,132,21688
7613,132,22840
7614,132,57832
7615,57,494080
7616,39,7616
7617,176,22852
7618,176,32560
7619,176,34288
7620,39,7620
7621,39,22864
7622,39,17152
7623,70,51460
7624,31,7624
7625,83,38608
7626,31,11440
7627,83,34324
7628,31,8584
7629,31,22888
7630,176,48904
7631,176,77272
7632,39,7632
7633,31,22900
7634,83,28996
7635,83,34360
7636,39,7636
7637,39,22912
7638,31,21760
7639,31,51568
7640,31,7640
7641,31,25792
7642,31,11464
7643,70,58048
7644,31,12904
7645,31,22936
7646,176,98008
7647,176,116152
7648,57,9232
7649,114,176740
7650,39,11476
7651,39,34432
7652,83,39364
7653,83,39364
7654,83,39364
7655,83,87208
7656,57,9232
7657,83,65428
7658,57,11488
7659,176,209680
7660,176,1276936
7661,176,1276936
7662,176,1276936
7663,88,314656
7664,57,9232
7665,57,22996
7666,57,14560
7667,57,34504
7668,57,9232
7669,57,23008
7670,132,32776
7671,132,51784
7672,132,41524
7673,57,29140
7674,132,41524
7675,176,43720
7676,132,65608
7677,132,65608
7678,114,897856
7679,114,897856
7680,26,7680
7681,176,83104
7682,39,11524
7683,39,34576
7684,145,9232
7685,145,23056
7686,145,17296
7687,57,51892
7688,52,7688
7689,57,38932
7690,52,11536
7691,145,34612
7692,52,8656
7693,52,23080
7694,145,25972
7695,145,77920
7696,52,7696
7697,52,23092
7698,132,24676
7699,132,34648
7700,52,7700
7701,52,23104
7702,145,17332
7703,145,52000
7704,52,7704
7705,145,26008
7706,52,11560
7707,70,166696
7708,52,13012
7709,52,23128
7710,52,39040
7711,132,117124
7712,26,7712
7713,83,23140
7714,52,11572
7715,52,34720
7716,57,10996
7717,57,23152
7718,57,17368
7719,52,58624
7720,26,7720
7721,114,250504
7722,26,11584
7723,52,34756
7724,145,9232
7725,145,23176
7726,145,26080
7727,88,237976
7728,26,7728
7729,145,24784
7730,145,24784
7731,145,34792
7732,26,7732
7733,26,23200
7734,83,223072
7735,83,223072
7736,145,9232
7737,176,26116
7738,145,11608
7739,145,39184
7740,145,19600
7741,145,23224
7742,114,58804
7743,114,176416
7744,101,9232
7745,52,23236
7746,52,11620
7747,52,34864
7748,52,7748
7749,52,23248
7750,52,17440
7751,176,55888
7752,52,7752
7753,145,39256
7754,52,11632
7755,52,34900
7756,52,8728
7757,52,23272
7758,145,29464
7759,145,78568
7760,101,9232
7761,145,23284
7762,145,44224
7763,145,44224
7764,101,9232
7765,101,23296
7766,52,17476
7767,52,52432
7768,39,7768
7769,114,95956
7770,39,11656
7771,114,95956
7772,39,13120
7773,39,23320
7774,52,39364
7775,52,118096
7776,101,9232
7777,83,29536
7778,39,11668
7779,39,35008
7780,39,7780
7781,39,23344
7782,39,17512
7783,83,133000
7784,101,9232
7785,220,250504
7786,101,11680
7787,70,94768
7788,83,22192
7789,83,23368
7790,83,26296
7791,70,88756
7792,145,9232
7793,101,23380
7794,145,13156
7795,145,35080
7796,145,9232
7797,145,23392
7798,145,19744
7799,145,52648
7800,145,9880
7801,145,44440
7802,145,11704
7803,145,39508
7804,176,33352
7805,176,33352
7806,176,88936
7807,83,675376
7808,26,7808
7809,145,50056
7810,101,11716
7811,101,35152
7812,39,7812
7813,39,23440
7814,39,17584
7815,132,52756
7816,101,9232
7817,132,84544
7818,101,11728
7819,39,35188
7820,101,9232
7821,101,23464
7822,83,33424
7823,83,79216
7824,52,7824
7825,145,23476
7826,145,19816
7827,145,35224
7828,52,7828
7829,52,23488
7830,101,17620
7831,101,52864
7832,52,7832
7833,57,26440
7834,52,11752
7835,57,100420
7836,83,80512
7837,83,80512
7838,83,80512
7839,83,200932
7840,26,7840
7841,52,23524
7842,52,11764
7843,52,35296
7844,176,190996
7845,176,190996
7846,176,190996
7847,127,67048
7848,26,7848
7849,127,381976
7850,26,11776
7851,83,37744
7852,83,9448
7853,83,23560
7854,83,26512
7855,83,79540
7856,145,9232
7857,101,23572
7858,101,13264
7859,101,35368
7860,145,9232
7861,145,23584
7862,83,85048
7863,83,85048
7864,145,9232
7865,52,26548
7866,145,11800
7867,52,39832
7868,101,19924
7869,101,23608
7870,101,59776
7871,83,179332
7872,52,7872
7873,145,23620
7874,127,345544
7875,127,345544
7876,26,7876
7877,26,23632
7878,26,17728
7879,145,53188
7880,26,7880
7881,145,39904
7882,26,11824
7883,83,95956
7884,26,8872
7885,26,23656
7886,176,575728
7887,176,575728
7888,52,7888
7889,101,23668
7890,101,29968
7891,101,35512
7892,52,7892
7893,52,23680
7894,189,250504
7895,189,250504
7896,39,7896
7897,39,26656
7898,39,11848
7899,101,59992
7900,39,13336
7901,39,23704
7902,75,45016
7903,75,120040
7904,52,7904
7905,189,250504
7906,52,11860
7907,52,35584
7908,145,9232
7909,145,23728
7910,145,17800
7911,75,101392
7912,52,7912
7913,101,60100
7914,52,11872
7915,101,45088
7916,145,10024
7917,145,23752
7918,145,26728
7919,75,202984
7920,101,14308
7921,52,23764
7922,52,33856
7923,52,35656
7924,101,14308
7925,101,23776
7926,52,20068
7927,52,53512
7928,101,15064
7929,145,30112
7930,101,15064
7931,75,67768
7932,52,50848
7933,52,50848
7934,52,135592
7935,127,2316760
7936,114,9232
7937,52,23812
7938,145,11908
7939,145,35728
7940,52,7940
7941,52,23824
7942,52,17872
7943,145,53620
7944,96,8080
7945,127,50920
7946,96,11920
7947,52,35764
7948,96,8944
7949,96,23848
7950,52,26836
7951,52,80512
7952,26,7952
7953,96,23860
7954,145,22660
7955,145,35800
7956,26,7956
7957,26,23872
7958,96,17908
7959,96,53728
7960,26,7960
7961,145,51028
7962,26,11944
7963,251,497176
7964,52,13444
7965,52,23896
7966,52,40336
7967,96,121012
7968,52,7968
7969,52,23908
7970,52,11956
7971,52,35872
7972,52,10096
7973,52,23920
7974,52,17944
7975,145,60568
7976,52,7976
7977,52,90880
7978,52,11968
7979,52,35908
7980,52,8980
7981,52,23944
7982,52,26944
7983,52,80836
7984,52,7984
7985,52,23956
7986,52,13480
7987,52,35944
7988,52,7988
7989,52,23968
7990,83,45520
7991,83,53944
7992,52,11392
7993,83,26980
7994,52,11992
7995,52,40480
7996,52,20248
7997,52,23992
7998,189,129760
7999,189,182248
8000,114,9232
8001,52,24004
8002,44,12004
8003,44,36016
8004,52,8004
8005,52,24016
8006,52,18016
8007,44,68416
8008,145,21688
8009,44,40552
8010,145,21688
8011,52,36052
8012,145,21688
8013,145,24040
8014,44,30436
8015,44,81160
8016,114,9232
8017,145,24052
8018,158,250504
8019,158,250504
8020,114,9232
8021,114,24064
8022,189,32560
8023,189,54160
8024,44,8584
8025,44,27088
8026,44,12040
8027,189,146500
8028,44,13552
8029,44,24088
8030,44,40660
8031,44,121984
8032,70,9232
8033,96,34324
8034,26,12052
8035,26,36160
8036,26,8036
8037,26,24112
8038,26,18088
8039,189,695464
8040,70,9232
8041,96,61072
8042,70,12064
8043,52,36196
8044,44,15280
8045,44,24136
8046,44,27160
8047,44,91672
8048,70,9232
8049,70,24148
8050,70,13588
8051,70,36232
8052,70,9232
8053,70,24160
8054,70,20392
8055,70,54376
8056,96,39364
8057,127,176740
8058,96,39364
8059,52,40804
8060,96,39364
8061,96,39364
8062,96,103336
8063,96,275560
8064,114,9232
8065,70,24196
8066,70,12100
8067,70,36304
8068,70,14560
8069,70,24208
8070,70,18160
8071,70,54484
8072,114,9232
8073,96,118096
8074,114,12112
8075,70,36340
8076,114,9232
8077,114,24232
8078,145,32776
8079,145,81808
8080,65,8080
8081,145,65608
8082,145,65608
8083,145,65608
8084,65,8084
8085,65,24256
8086,26,18196
8087,26,54592
8088,65,8088
8089,26,27304
8090,65,12136
8091,189,92176
8092,158,23056
8093,158,24280
8094,158,40984
8095,114,599056
8096,114,9232
8097,65,24292
8098,65,12148
8099,65,36448
8100,158,25972
8101,158,25972
8102,158,25972
8103,189,61540
8104,114,9232
8105,70,155824
8106,114,12160
8107,65,36484
8108,158,17332
8109,158,24328
8110,158,27376
8111,65,82132
8112,39,8112
8113,114,24340
8114,114,13696
8115,114,36520
8116,39,8116
8117,39,24352
8118,65,30832
8119,65,54808
8120,39,8120
8121,39,27412
8122,39,12184
8123,39,41128
8124,65,34720
8125,65,34720
8126,65,61720
8127,189,400948
8128,52,8128
8129,39,24388
8130,127,250504
8131,127,250504
8132,114,9232
8133,114,24400
8134,114,18304
8135,65,54916
8136,158,9232
8137,158,41200
8138,158,12208
8139,114,36628
8140,158,9232
8141,158,24424
8142,158,46384
8143,158,82456
8144,52,8144
8145,158,24436
8146,96,223072
8147,96,223072
8148,52,8148
8149,52,24448
8150,158,39184
8151,158,55024
8152,65,8152
8153,114,27520
8154,65,12232
8155,127,61936
8156,65,13768
8157,65,24472
8158,65,69712
8159,65,123928
8160,52,13120
8161,176,8153620
8162,52,12244
8163,52,36736
8164,65,8728
8165,65,24496
8166,65,18376
8167,158,93040
8168,52,13120
8169,65,104704
8170,52,13120
8171,96,176740
8172,158,44224
8173,158,44224
8174,158,44224
8175,145,149200
8176,65,39364
8177,52,24532
8178,65,17476
8179,65,36808
8180,65,39364
8181,65,39364
8182,127,95956
8183,127,95956
8184,65,118096
8185,127,95956
8186,65,118096
8187,127,95956
8188,158,1276936
8189,158,1276936
8190,158,1276936
8191,158,6810136
8192,13,8192
8193,52,24580
8194,114,12292
8195,114,36880
8196,158,9232
8197,158,24592
8198,158,18448
8199,114,55348
8200,39,8200
8201,114,41524
8202,39,12304
8203,158,36916
8204,39,9232
8205,39,24616
8206,158,27700
8207,158,83104
8208,39,8208
8209,39,24628
8210,158,20788
8211,158,36952
8212,39,8212
8213,39,24640
8214,39,18484
8215,39,55456
8216,39,8216
8217,158,27736
8218,39,12328
8219,189,399976
8220,39,13876
8221,39,24664
8222,39,41632
8223,189,150064
8224,127,9232
8225,114,24676
8226,39,12340
8227,39,37024
8228,114,10420
8229,114,24688
8230,114,18520
8231,52,62512
8232,127,9232
8233,145,93796
8234,127,12352
8235,114,37060
8236,39,9268
8237,39,24712
8238,39,27808
8239,158,400948
8240,127,9232
8241,65,24724
8242,65,13912
8243,65,37096
8244,127,9232
8245,127,24736
8246,96,70468
8247,96,70468
8248,39,8248
8249,65,27844
8250,39,12376
8251,65,41776
8252,39,20896
8253,39,24760
8254,171,225988
8255,171,225988
8256,127,9232
8257,189,190996
8258,189,190996
8259,189,190996
8260,127,9232
8261,127,24784
8262,127,18592
8263,158,79432
8264,158,9232
8265,140,67048
8266,158,12400
8267,127,37204
8268,158,9304
8269,158,24808
8270,96,31408
8271,96,83752
8272,127,9232
8273,158,24820
8274,96,59668
8275,96,59668
8276,127,9232
8277,127,24832
8278,158,18628
8279,158,55888
8280,127,9232
8281,158,27952
8282,127,12424
8283,96,179152
8284,127,13984
8285,127,24856
8286,65,41956
8287,65,125872
8288,127,9232
8289,114,59776
8290,39,12436
8291,39,37312
8292,39,8292
8293,39,24880
8294,39,18664
8295,96,255472
8296,127,9232
8297,39,63016
8298,127,12448
8299,158,53188
8300,96,95956
8301,96,95956
8302,96,95956
8303,127,359152
8304,65,8304
8305,127,24916
8306,65,14020
8307,65,37384
8308,65,8308
8309,65,24928
8310,65,21040
8311,65,56104
8312,65,10528
8313,189,269728
8314,65,12472
8315,202,250504
8316,52,31588
8317,52,31588
8318,52,94768
8319,88,284308
8320,34,8320
8321,52,24964
8322,65,12484
8323,65,37456
8324,65,8324
8325,65,24976
8326,65,18736
8327,65,56212
8328,127,9232
8329,189,144340
8330,127,12496
8331,158,37492
8332,127,9376
8333,127,25000
8334,114,60100
8335,114,84400
8336,127,9232
8337,158,26728
8338,158,26728
8339,158,37528
8340,127,9232
8341,127,25024
8342,127,18772
8343,127,56320
8344,127,9232
8345,114,28168
8346,127,12520
8347,65,95092
8348,114,15856
8349,114,25048
8350,114,42280
8351,233,481624
8352,34,8352
8353,88,67768
8354,127,12532
8355,127,37600
8356,65,23812
8357,65,25072
8358,65,23812
8359,140,2316760
8360,34,8360
8361,114,214324
8362,34,12544
8363,65,37636
8364,39,9412
8365,39,25096
8366,39,28240
8367,158,84724
8368,127,9232
8369,39,25108
8370,39,14128
8371,39,37672
8372,127,9232
8373,127,25120
8374,65,80512
8375,65,80512
8376,127,9232
8377,158,28276
8378,127,12568
8379,158,42424
8380,109,21220
8381,109,25144
8382,109,63664
8383,158,190996
8384,34,8384
8385,65,25156
8386,65,15928
8387,65,37744
8388,65,8388
8389,65,25168
8390,65,18880
8391,65,56644
8392,65,8392
8393,127,42496
8394,65,12592
8395,65,37780
8396,65,9448
8397,65,25192
8398,65,71764
8399,65,85048
8400,34,8400
8401,65,25204
8402,65,31912
8403,65,37816
8404,34,8404
8405,34,25216
8406,65,26944
8407,65,56752
8408,96,45520
8409,65,28384
8410,96,45520
8411,65,63880
8412,96,45520
8413,96,45520
8414,109,345544
8415,109,345544
8416,83,9232
8417,158,182068
8418,34,12628
8419,34,37888
8420,127,9232
8421,127,25264
8422,127,18952
8423,65,95956
8424,83,9232
8425,202,129760
8426,83,12640
8427,158,102544
8428,158,21688
8429,158,25288
8430,158,28456
8431,96,324160
8432,83,9232
8433,83,25300
8434,57,40552
8435,57,40552
8436,83,9232
8437,83,25312
8438,158,21688
8439,158,56968
8440,171,250504
8441,57,32056
8442,171,250504
8443,109,410884
8444,171,250504
8445,171,250504
8446,158,144340
8447,158,433024
8448,34,8448
8449,57,25348
8450,57,12676
8451,57,38032
8452,83,9232
8453,83,25360
8454,83,19024
8455,202,146500
8456,83,9232
8457,57,42820
8458,83,12688
8459,83,38068
8460,83,9520
8461,83,25384
8462,39,28564
8463,39,85696
8464,34,8464
8465,83,25396
8466,202,695464
8467,202,695464
8468,34,8468
8469,34,25408
8470,57,19060
8471,57,57184
8472,34,8472
8473,57,28600
8474,34,12712
8475,109,217240
8476,83,14308
8477,83,25432
8478,83,42928
8479,83,128788
8480,127,9232
8481,109,39364
8482,109,39364
8483,109,39364
8484,109,39364
8485,109,39364
8486,109,39364
8487,140,176740
8488,127,9232
8489,65,96712
8490,127,12736
8491,109,103336
8492,34,9556
8493,34,25480
8494,34,28672
8495,83,86020
8496,127,9232
8497,127,25492
8498,127,14344
8499,127,38248
8500,127,9232
8501,127,25504
8502,83,48436
8503,83,57400
8504,78,8504
8505,83,36340
8506,78,12760
8507,78,43072
8508,78,21544
8509,78,25528
8510,202,6810136
8511,202,6810136
8512,34,8512
8513,127,25540
8514,39,18196
8515,39,38320
8516,127,9232
8517,127,25552
8518,127,19168
8519,158,163780
8520,78,12148
8521,78,43144
8522,78,12784
8523,127,38356
8524,78,12148
8525,78,25576
8526,127,599056
8527,127,599056
8528,34,8528
8529,78,36448
8530,171,138400
8531,171,138400
8532,34,8532
8533,34,25600
8534,127,19204
8535,127,57616
8536,65,8536
8537,171,28816
8538,65,12808
8539,127,64852
8540,65,14416
8541,65,25624
8542,171,43252
8543,171,129760
8544,26,8544
8545,127,32452
8546,65,12820
8547,65,38464
8548,65,8548
8549,65,25648
8550,65,19240
8551,78,219184
8552,26,8552
8553,52,64960
8554,26,12832
8555,52,38500
8556,78,61720
8557,78,61720
8558,78,61720
8559,78,97504
8560,26,8560
8561,26,25684
8562,127,14452
8563,127,38536
8564,26,8564
8565,26,25696
8566,127,21688
8567,127,57832
8568,171,10852
8569,78,164752
8570,171,12856
8571,171,43396
8572,171,32560
8573,171,32560
8574,127,97684
8575,127,293056
8576,34,8576
8577,65,25732
8578,78,12868
8579,78,38608
8580,78,8580
8581,78,25744
8582,78,19312
8583,78,57940
8584,26,8584
8585,171,48904
8586,26,12880
8587,127,38644
8588,26,9664
8589,26,25768
8590,78,28996
8591,78,86992
8592,26,8592
8593,26,25780
8594,26,21760
8595,26,38680
8596,26,8596
8597,26,25792
8598,65,19348
8599,65,58048
8600,26,8600
8601,65,29032
8602,26,12904
8603,171,98008
8604,109,176740
8605,109,176740
8606,109,176740
8607,171,147076
8608,34,8608
8609,171,44224
8610,78,39364
8611,78,39364
8612,78,39364
8613,78,39364
8614,78,39364
8615,78,65428
8616,34,8616
8617,171,209680
8618,34,12928
8619,140,95956
8620,171,1276936
8621,171,1276936
8622,171,1276936
8623,78,118096
8624,52,9232
8625,52,25876
8626,52,14560
8627,52,38824
8628,52,9232
8629,52,25888
8630,127,32776
8631,127,58264
8632,52,9232
8633,52,29140
8634,52,12952
8635,171,43720
8636,127,41524
8637,127,41524
8638,127,65608
8639,109,897856
8640,47,8640
8641,171,27700
8642,171,83104
8643,171,83104
8644,34,8644
8645,34,25936
8646,34,19456
8647,52,58372
8648,140,9232
8649,52,43792
8650,140,12976
8651,52,38932
8652,140,9736
8653,140,25960
8654,171,49300
8655,171,87640
8656,47,8656
8657,140,25972
8658,52,32884
8659,52,38968
8660,47,8660
8661,47,25984
8662,127,24676
8663,127,58480
8664,140,9232
8665,140,29248
8666,140,13000
8667,127,65824
8668,140,14632
8669,140,26008
8670,65,166696
8671,65,166696
8672,47,8672
8673,140,49408
8674,47,13012
8675,47,39040
8676,78,13912
8677,78,26032
8678,78,19528
8679,171,400948
8680,47,8680
8681,78,74176
8682,47,13024
8683,109,281716
8684,52,10996
8685,52,26056
8686,52,29320
8687,109,250504
8688,140,9232
8689,47,26068
8690,52,20896
8691,52,39112
8692,140,9232
8693,140,26080
8694,184,225988
8695,184,225988
8696,140,24784
8697,202,190996
8698,140,24784
8699,202,190996
8700,78,74356
8701,78,74356
8702,78,223072
8703,109,952864
8704,21,8704
8705,171,26116
8706,140,13060
8707,140,39184
8708,140,9232
8709,140,26128
8710,140,19600
8711,109,58804
8712,47,8712
8713,140,44116
8714,47,13072
8715,140,39220
8716,47,9808
8717,47,26152
8718,171,29428
8719,171,88288
8720,47,8720
8721,47,26164
8722,140,22084
8723,140,39256
8724,47,8724
8725,47,26176
8726,140,19636
8727,140,58912
8728,47,8728
8729,140,29464
8730,47,13096
8731,127,149200
8732,140,14740
8733,140,26200
8734,140,44224
8735,140,132676
8736,34,8736
8737,140,26212
8738,47,13108
8739,47,39328
8740,109,95956
8741,109,95956
8742,109,95956
8743,109,95956
8744,34,8744
8745,52,112084
8746,34,13120
8747,47,39364
8748,78,10528
8749,78,26248
8750,78,29536
8751,52,189268
8752,34,8752
8753,78,26260
8754,78,14776
8755,78,39400
8756,34,8756
8757,34,26272
8758,215,250504
8759,215,250504
8760,78,8760
8761,65,94768
8762,78,13144
8763,47,44368
8764,78,22192
8765,78,26296
8766,78,66580
8767,78,199744
8768,96,9232
8769,140,26308
8770,140,13156
8771,140,39472
8772,140,9232
8773,140,26320
8774,140,19744
8775,140,59236
8776,140,9232
8777,140,44440
8778,140,13168
8779,140,39508
8780,140,9880
8781,140,26344
8782,171,33352
8783,171,88936
8784,96,9232
8785,140,26356
8786,140,50056
8787,140,50056
8788,96,9232
8789,96,26368
8790,127,19780
8791,127,59344
8792,34,8792
8793,127,42280
8794,34,13192
8795,127,84544
8796,34,14848
8797,34,26392
8798,101,67768
8799,101,133648
8800,96,9232
8801,78,33424
8802,140,13204
8803,140,39616
8804,140,9232
8805,140,26416
8806,140,19816
8807,78,150496
8808,96,9232
8809,78,66904
8810,96,13216
8811,52,39652
8812,52,25108
8813,52,26440
8814,52,29752
8815,52,100420
8816,47,8816
8817,96,26452
8818,78,80512
8819,78,80512
8820,47,8820
8821,47,26464
8822,47,22336
8823,47,59560
8824,47,11176
8825,140,50272
8826,47,13240
8827,122,44692
8828,171,190996
8829,171,190996
8830,171,190996
8831,122,381976
8832,21,8832
8833,78,37744
8834,96,13252
8835,96,39760
8836,78,9448
8837,78,26512
8838,78,19888
8839,78,59668
8840,96,9232
8841,140,75544
8842,96,13264
8843,78,39796
8844,96,9952
8845,96,26536
8846,78,85048
8847,78,89584
8848,140,9232
8849,47,26548
8850,47,22408
8851,47,39832
8852,140,9232
8853,140,26560
8854,96,19924
8855,96,59776
8856,140,9232
8857,109,45520
8858,140,13288
8859,78,255472
8860,122,345544
8861,122,345544
8862,122,345544
8863,78,227176
8864,21,8864
8865,171,182068
8866,140,18952
8867,140,39904
8868,78,95956
8869,78,95956
8870,78,95956
8871,78,75796
8872,21,8872
8873,171,575728
8874,21,13312
8875,96,39940
8876,96,9988
8877,96,26632
8878,96,29968
8879,171,89908
8880,34,8880
8881,184,250504
8882,184,250504
8883,184,250504
8884,34,8884
8885,34,26656
8886,96,33748
8887,96,59992
8888,34,8888
8889,184,250504
8890,34,13336
8891,70,45016
8892,184,250504
8893,184,250504
8894,184,250504
8895,70,486952
8896,47,8896
8897,34,26692
